ASIN,keyword,commodity_item,brandName,price,comments,star_level,ranking,DATE
B06XKRHMWV,ダイアクロン,コトブキヤ ヘキサギア ガバナー パラポーン・センチネル 全高約74mm 1/24スケール プラモデル,壽屋(KOTOBUKIYA),"￥1,084",10件のカスタマーレビュー,星5つ中の3.7,"おもちゃ - 8,095位 (",2017/3/15
B07D1FJCM3,ダイアクロン,トランスフォーマー パワーオブザプライム PP-36 オートボットインフェルノ,タカラトミー(TAKARA TOMY),"￥3,000",7件のカスタマーレビュー,星5つ中の3.7,"ホビー - 8,020位 (","['25.4 x 10.2 x 15.2 cm', '399 g', '-', 'B07D1FJCM3', '2018/10/27', '2018/5/14', 'ホビー - 8,020位 (', ')']"
B06XCC452Z,ダイアクロン,HI-METAL R 戦闘メカ ザブングル ザブングル 約170mm ABS&PVC&ダイキャスト製 塗装済み可動フィギュア,BANDAI SPIRITS(バンダイ スピリッツ),"￥14,979",31件のカスタマーレビュー,星5つ中の3.9,"ホビー - 36,835位 (","['7.6 x 7.6 x 15.2 cm ; 99.8 g', '590 g', 'BAN14350', 'B06XCC452Z', '2017/7/29', '2017/2/28', 'ホビー - 36,835位 (', ')']"
B07DJFLBMH,ダイアクロン,トランスフォーマー パワーオブザプライム PP-40 ロディマスユニクロナス,タカラトミー(TAKARA TOMY),"￥4,092",9件のカスタマーレビュー,星5つ中の3.9,"ホビー - 69,603位 (","['649 g', '649 g', '-', 'B07DJFLBMH', '2018/11/24', '2018/6/6', 'ホビー - 69,603位 (', ')']"
B0792L3YHC,ダイアクロン,トランスフォーマー パワーオブザプライム PP-19 スタースクリーム,タカラトミー(TAKARA TOMY),"￥3,690",11件のカスタマーレビュー,星5つ中の2.5,"ホビー - 94,990位 (","['200 g', '399 g', '-', 'B0792L3YHC', '2018/7/28', '2018/1/18', 'ホビー - 94,990位 (', ')']"
B07CXJK863,ダイアクロン,HG マジンガーZ(マジンガーZ INFINITY Ver.) 1/144スケール 色分け済みプラモデル,バンダイ(BANDAI),"￥3,303",59件のカスタマーレビュー,星5つ中の4.6,"おもちゃ - 1,131位 (",2018/5/8
B077HXW93N,ダイアクロン,トランスフォーマー レジェンズ LG-EX ゴッドジンライ(タカラトミーモール限定),タカラトミー(TAKARA TOMY),"￥16,999",4件のカスタマーレビュー,星5つ中の4.4,"ホビー - 151,948位 (","['1.81 Kg', '1.1 Kg', 'LGEX', 'B077HXW93N', '2017/11/15', 'ホビー - 151,948位 (', ')']"
B072FRGNRW,ダイアクロン,超合金魂 超獣機神ダンクーガ GX-13R ダンクーガ (リニューアルバージョン) 約250mm ABS&ダイキャスト&PVC製 塗装済み可動フィギュア,BANDAI SPIRITS(バンダイ スピリッツ),"￥24,900",31件のカスタマーレビュー,星5つ中の3.1,"ホビー - 74,940位 (","['27.9 x 18.2 x 41.2 cm ; 99.8 g', '1.9 Kg', '56558', 'B072FRGNRW', '2017/10/28', '2017/5/28', 'ホビー - 74,940位 (', ')']"
B079VHGVWG,ダイアクロン,トランスフォーマー SS-07 グリムロック,タカラトミー(TAKARA TOMY),"￥6,261",26件のカスタマーレビュー,星5つ中の4.4,"おもちゃ - 15,459位 (",2018/2/19
B07CH84RV6,ダイアクロン,"METAMOR-FORCE “BARI""ATION 超重神 グラヴィオン ゴッドグラヴィオン (塗装済み完成品 変形 合体 可動フィギュア ノンスケール ABS PVC PA POM ダイキャスト)",千値練(Sentinel),"￥64,260",13件のカスタマーレビュー,星5つ中の4.1,"ホビー - 79,962位 (","['14 x 30.5 x 42.5 cm ; 1.61 Kg', '1.6 Kg', '-', 'B07CH84RV6', '2018/8/30', '2018/4/22', 'ホビー - 79,962位 (', ')']"
B078HQK1N5,ダイアクロン,ヘキサギア デモリッション・ブルート 全高約240mm 1/24スケール プラモデル,壽屋(KOTOBUKIYA),"￥4,204",3件のカスタマーレビュー,星5つ中の4,"おもちゃ - 5,058位 (",2017/12/26
B0079DJHF0,ダイアクロン,ロボットマン,タカラトミー(TAKARA TOMY),"￥19,800",null,null,"おもちゃ - 467,864位 (",2012/2/15
B07B7S67Z8,ダイアクロン,トランスフォーマー パワーオブザプライム PP-26 エリータワン,タカラトミー(TAKARA TOMY),"￥3,020",6件のカスタマーレビュー,星5つ中の2.3,"ホビー - 101,138位 (","['25.4 x 20.3 x 25.4 cm ; 408 g', '408 g', '-', 'B07B7S67Z8', '2018/8/25', '2018/3/6', 'ホビー - 101,138位 (', ')']"
B07DJR7NHC,ダイアクロン,トランスフォーマー パワーオブザプライム PP-37 メガトロナス,タカラトミー(TAKARA TOMY),"￥1,799",1 件のカスタマーレビュー,星5つ中の3,"ホビー - 79,608位 (","['40.8 g', '-', 'B07DJR7NHC', '2018/11/24', '2018/6/6', 'ホビー - 79,608位 (', ')']"
B078HF1BJS,ダイアクロン,B2Five アシッドレインシリーズ マリーン シーゲル ストロングホールド ST2M セット ノンスケール PVC製 塗装済み 可動フィギュア,アート・ストーム(ART STORM),"￥13,048",null,null,"ホビー - 213,335位 (","['5.1 x 5.1 x 5.1 cm ; 386 g', '399 g', 'BW2_01', 'B078HF1BJS', '2018/4/29', '2017/10/26', 'ホビー - 213,335位 (', ')']"
B07DDJ2T7L,ダイアクロン,超合金魂 無敵超人ザンボット3 GX-81 ザンボエース 約180mm ダイキャスト&ABS&PVC製 塗装済み可動フィギュア,BANDAI SPIRITS(バンダイ スピリッツ),"￥14,200",14件のカスタマーレビュー,星5つ中の4.3,"ホビー - 51,448位 (","['5.1 x 10.2 x 15.2 cm ; 318 g', '712 g', '-', 'B07DDJ2T7L', '2018/10/27', '2018/6/1', 'ホビー - 51,448位 (', ')']"
B06XNN1TDG,ダイアクロン,コトブキヤ ヘキサギア ガバナー アーマータイプ:ポーンA1 全高約74mm 1/24スケール プラモデル,壽屋(KOTOBUKIYA),"￥1,298",22件のカスタマーレビュー,星5つ中の3.6,"おもちゃ - 10,534位 (",2017/3/15
B078KGV9KT,ダイアクロン,MG 機動戦士ガンダムセンチネル PLAN303E MSA-0011 ディープストライカー 1/100スケール 色分け済みプラモデル,BANDAI SPIRITS(バンダイ スピリッツ),"￥16,361",26件のカスタマーレビュー,星5つ中の4.4,"おもちゃ - 12,154位 (",2017/12/31
B0723HTQWY,ダイアクロン,トランスフォーマー LG50 シックスショット,タカラトミー(TAKARA TOMY),"￥7,300",30件のカスタマーレビュー,星5つ中の4.5,"ホビー - 61,008位 (","['30.5 x 24.1 x 8.1 cm ; 499 g', '499 g', '-', 'B0723HTQWY', '2017/11/25', '2017/6/5', 'ホビー - 61,008位 (', ')']"
B07B453WVN,ダイアクロン,新ゲッターロボ ダイナミックチェンジ 新ゲッターロボ ノンスケール ABS製 塗装済み完成品フィギュア,フリーイング(FREEing),"￥16,800",2件のカスタマーレビュー,星5つ中の3.6,"ホビー - 130,608位 (","['7.6 x 5.1 x 15.2 cm', '299 g', 'JAN188703', 'B07B453WVN', '2018/8/30', '2018/2/28', 'ホビー - 130,608位 (', ')']"
B01NB1PBPZ,ダイアクロン,装甲騎兵ボトムズ アクティックギア AG-V18 AT ChroniclesI クメンの砲火,タカラトミー(TAKARA TOMY),"￥5,450",19件のカスタマーレビュー,星5つ中の3.1,"ホビー - 70,248位 (","['408 g', '-', 'B01NB1PBPZ', '2017/6/24', '2017/2/7', 'ホビー - 70,248位 (', ')']"
B073JMF71Q,ダイアクロン,HI-METAL R 超時空要塞マクロス VF-2SS バルキリーII +SAP(シルビー・ジーナ機) 約160mm ABS&PVC&ダイキャスト製 塗装済み可動フィギュア,BANDAI SPIRITS(バンダイ スピリッツ),"￥15,230",28件のカスタマーレビュー,星5つ中の3.9,"ホビー - 34,520位 (","['499 g', '499 g', '-', 'B073JMF71Q', '2017/11/23', '2017/7/3', 'ホビー - 34,520位 (', ')']"
B07B45HJXW,ダイアクロン,HI-METAL R 戦闘メカ ザブングル ブラッカリィ 約185mm ダイキャスト&ABS&PVC製 塗装済み可動フィギュア,バンダイ(BANDAI),"￥8,400",14件のカスタマーレビュー,星5つ中の4.6,"ホビー - 19,620位 (","['5.1 x 10.2 x 15.2 cm ; 340 g', '340 g', 'BAN23908', 'B07B45HJXW', '2018/7/28', '2018/3/1', 'ホビー - 19,620位 (', ')']"
B077SBD9ZQ,ダイアクロン,ヘキサギア マスターブートレコードBOX 各ヘキサギア全長約240mm 各ガバナー全高約74mm 1/24スケール プラモデル,壽屋(KOTOBUKIYA),"￥15,782",3件のカスタマーレビュー,星5つ中の5,"おもちゃ - 106,230位 (",2017/11/28
4575312428,ダイアクロン,タカラSFランドエヴォリューション 「変身サイボーグ」の後継者たち,null,null,17件のカスタマーレビュー,星5つ中の2.9,"本 - 360,888位 (","['112ページ', '双葉社 (2017/4/19)', '日本語', '4575312428', '978-4575312423', '2017/4/19', '25.7 x 18.2 x 2 cm', '本 - 360,888位 (', ')']"
B079DLK1CZ,ダイアクロン,フルメタル・パニック! アーバレスト Ver.IV 1/60スケール 色分け済みプラモデル,BANDAI SPIRITS(バンダイ スピリッツ),"￥2,151",26件のカスタマーレビュー,星5つ中の4.6,"おもちゃ - 3,352位 (",2018/1/29
B07JPCLS5F,ダイアクロン,ヘキサギア バルクアームα 密林戦仕様 全高約190mm 1/24スケール プラモデル,壽屋(KOTOBUKIYA),"￥4,315",4件のカスタマーレビュー,星5つ中の4.6,"おもちゃ - 3,045位 (",2018/10/30
B079H86544,ダイアクロン,超合金魂 恐竜戦隊ジュウレンジャー GX-78 ドラゴンシーザー,BANDAI SPIRITS(バンダイ スピリッツ),"￥27,500",9件のカスタマーレビュー,星5つ中の4.4,"ホビー - 52,463位 (","['10.2 x 10.2 x 25.4 cm ; 340 g', '1.3 Kg', '-', 'B079H86544', '2018/7/28', '2018/2/1', 'ホビー - 52,463位 (', ')']"
B06Y44MMT6,ダイアクロン,Segbeauty 美髪師用の小さい噴霧器 連続押しスプレーボトル スプレーボトルミストメーカー 植物用 ペット用 - 白い,Segbeauty,"￥1,588",1 件のカスタマーレビュー,星5つ中の5,"ビューティー - 9,131位 (","['20.3 x 5.1 x 5.1 cm ; 95.3 g', '113 g', 'Seg-B160082', 'B06Y44MMT6', '2018/9/11', 'ビューティー - 9,131位 (', ')']"
B073ZXSK2R,ダイアクロン,【Amazon.co.jp限定】 トランスフォーマー TLK-EX オプティマスプライム&オライオンパックス 2体セット,タカラトミー(TAKARA TOMY),"￥3,737",39件のカスタマーレビュー,星5つ中の4.1,"おもちゃ - 32,591位 (",2017/7/20
B0741DDHFF,ダイアクロン,超合金魂 パシフィック・リム GX-77 ジプシー・デンジャー 約230mm ABS&ダイキャスト&PVC製 塗装済み可動フィギュア,BANDAI SPIRITS(バンダイ スピリッツ),"￥27,800",8件のカスタマーレビュー,星5つ中の4.8,"ホビー - 11,665位 (","['5.1 x 10.2 x 30.5 cm ; 99.8 g', '1.3 Kg', '57477', 'B0741DDHFF', '2018/2/24', '2017/7/21', 'ホビー - 11,665位 (', ')']"
B07DJFRCVN,ダイアクロン,トランスフォーマー TFアンコール リターンズ コンボイ,タカラトミー(TAKARA TOMY),"￥6,850",3件のカスタマーレビュー,星5つ中の2.9,"ホビー - 9,906位 (","['40.6 x 25.4 x 30.5 cm ; 1.12 Kg', '1.1 Kg', '-', 'B07DJFRCVN', '2018/11/24', '2018/6/6', 'ホビー - 9,906位 (', ')']"
B009LXYEL8,ダイアクロン,トランスフォーマー マスターピース MP-10B ブラックコンボイ,タカラトミー(TAKARA TOMY),"￥12,300",17件のカスタマーレビュー,星5つ中の3.7,"おもちゃ - 25,730位 (",2012/10/16
B072FVY1SX,ダイアクロン,トランスフォーマー TLK-15 キャリバーオプティマスプライム 初回限定版,タカラトミー(TAKARA TOMY),"￥7,410",58件のカスタマーレビュー,星5つ中の3.9,"おもちゃ - 37,756位 (",2017/6/1
B07SM63KKJ,ダイアクロン,ダイアクロン ロボットベース ヒーロー仮面 & 隊員複数体+α付きセット ミクロマン トランスフォーマー,ノーブランド品,"￥442,800",null,null,null,"['540001', 'B07SM63KKJ', '2019/6/4']"
B0765YKTHQ,ダイアクロン,トランスフォーマー LG66 ターゲットマスタートップスピン,タカラトミー(TAKARA TOMY),"￥5,700",2件のカスタマーレビュー,星5つ中の5,"ホビー - 105,698位 (","['20.3 x 20.3 x 20.3 cm', '281 g', '-', 'B0765YKTHQ', '2018/3/24', '2017/10/10', 'ホビー - 105,698位 (', ')']"
B075XPR31W,ダイアクロン,トミカ ハイパーレスキュー ドライブヘッド トランスポーターガイア,タカラトミー(TAKARA TOMY),"￥6,002",38件のカスタマーレビュー,星5つ中の4,"おもちゃ - 1,587位 (",2017/9/29
B01MEDIMHF,ダイアクロン,トランスフォーマー レジェンズ LG41 レオプライム,タカラトミー(TAKARA TOMY),"￥8,500",21件のカスタマーレビュー,星5つ中の3.9,"ホビー - 86,875位 (","['24.9 x 17 x 8.9 cm ; 431 g', '431 g', '-', 'B01MEDIMHF', '2017/2/25', '2016/10/12', 'ホビー - 86,875位 (', ')']"
B074MDVGX2,ダイアクロン,トランスフォーマー LG60 オーバーロード,タカラトミー(TAKARA TOMY),"￥7,680",16件のカスタマーレビュー,星5つ中の4.2,"ホビー - 60,826位 (","['35.6 x 30.5 x 30.5 cm ; 712 g', '712 g', '-', 'B074MDVGX2', '2018/1/27', '2017/8/9', 'ホビー - 60,826位 (', ')']"
B06XCRLR15,ダイアクロン,トランスフォーマー レジェンズ LG43 ダイナザウラー,タカラトミー(TAKARA TOMY),"￥12,800",29件のカスタマーレビュー,星5つ中の4.8,"ホビー - 45,617位 (","['60.3 x 40 x 22.9 cm', '3.9 Kg', '-', 'B06XCRLR15', '2017/8/26', '2017/3/5', 'ホビー - 45,617位 (', ')']"
B07X32KDX1,ダイアクロン,旧タカラ ダイアクロン カーロボット No.1 カウンタックLP500S スーパーチューニング トランスフォーマー,ノーブランド品,"￥53,980",null,null,null,"['540001', 'B07X32KDX1', '2019/8/29']"
B077XXP5TZ,ダイアクロン,【Amazon.co.jp限定】 HGBF ガンダムビルドファイターズ バトローグ A-Zガンダム 1/144スケール 色分け済みプラモデル,BANDAI SPIRITS(バンダイ スピリッツ),"￥2,587",48件のカスタマーレビュー,星5つ中の4.1,"おもちゃ - 4,304位 (","['4 x 6 x 10 cm ; 99.8 g', '458 g', '24496', 'B077XXP5TZ', '2018/1/27', '2017/12/8', 'おもちゃ - 4,304位 (', ')']"
B07D9Q7RR4,ダイアクロン,トランスフォーマー SS-12 ブロウル,タカラトミー(TAKARA TOMY),"￥2,500",14件のカスタマーレビュー,星5つ中の4,"おもちゃ - 19,509位 (",2018/5/30
B0792MJNDC,ダイアクロン,トランスフォーマー パワーオブザプライム PP-15 グリムロック,タカラトミー(TAKARA TOMY),"￥4,500",10件のカスタマーレビュー,星5つ中の3.5,"ホビー - 74,348位 (","['381 g', '381 g', '-', 'B0792MJNDC', '2018/6/30', '2018/1/18', 'ホビー - 74,348位 (', ')']"
B07D2C8SRM,ダイアクロン,エクスホビー マグネット対応ホビーパネル 04 「基地セットB」強化版,EXHOBBY,"￥4,500",3件のカスタマーレビュー,星5つ中の4.6,"ホビー - 34,590位 (","['331 g', '331 g', 'MHP00004', 'B07D2C8SRM', '2018/5/13', 'ホビー - 34,590位 (', ')']"
B071LTWSVD,ダイアクロン,トランスフォーマー マスターピース MP-39 サンストリーカー,タカラトミー(TAKARA TOMY),"￥16,500",33件のカスタマーレビュー,星5つ中の4.8,"ホビー - 37,032位 (","['21.2 x 15 x 7 cm', '299 g', '-', 'B071LTWSVD', '2017/12/28', '2017/6/5', 'ホビー - 37,032位 (', ')']"
B077XQHD7M,ダイアクロン,トランスフォーマー パワーオブザプライム PP-03 べクタープライム,タカラトミー(TAKARA TOMY),"￥1,500",6件のカスタマーレビュー,星5つ中の2.6,"ホビー - 74,049位 (","['40.8 g', '40.8 g', '-', 'B077XQHD7M', '2018/5/26', '2017/12/7', 'ホビー - 74,049位 (', ')']"
B078K768N8,ダイアクロン,青島文化教材社 VFG マクロスデルタ VF-31J ジークフリード 全高約155mm 色分け済みプラモデル MC-01 (メーカー初回受注限定生産),青島文化教材社(AOSHIMA),"￥5,364",40件のカスタマーレビュー,星5つ中の3.9,"おもちゃ - 17,830位 (",2017/12/25
B07S3F4LWN,ダイアクロン,EM0012 在庫 EMONSTER EM08 電磁力強化装置 Upgrade Kit for ダイアクロンパワードシステムセット,ノーブランド品,"￥14,000",null,null,null,"['540001', 'B07S3F4LWN', '2019/5/17']"
4846531309,ダイアクロン,フィギュア王 No.225 (ワールドムック 1130),null,null,1 件のカスタマーレビュー,星5つ中の5,"本 - 379,337位 (","['144ページ', 'ワールドフォトプレス (2016/10/24)', '日本語', '4846531309', '978-4846531300', '2016/10/24', '28.5 x 20.8 x 1 cm', '本 - 379,337位 (', ')']"
B07STM3TXP,ダイアクロン,ダイアクロン DA-33 ビッグパワードGV デストロイヤー パワード02,ニチガン(NICHIGAN),"￥19,500",null,null,null,"['540001', 'B07STM3TXP', '2019/6/8']"
B01MYW8W47,ダイアクロン,トランスフォーマー レジェンズ LG42 ゴッドボンバー,タカラトミー(TAKARA TOMY),"￥7,580",27件のカスタマーレビュー,星5つ中の3.5,"ホビー - 72,393位 (","['699 g', '699 g', '-', 'B01MYW8W47', '2017/5/27', '2016/12/6', 'ホビー - 72,393位 (', ')']"
B071LSCWD9,ダイアクロン,トランスフォーマー MPM-03 映画10周年フィギュア バンブルビー,タカラトミー(TAKARA TOMY),"￥10,800",93件のカスタマーレビュー,星5つ中の4,"ホビー - 5,686位 (","['20.3 x 15.2 x 25.4 cm', '308 g', '-', 'B071LSCWD9', '2017/7/15', '2017/6/1', 'ホビー - 5,686位 (', ')']"
B077XQHFSY,ダイアクロン,トランスフォーマー パワーオブザプライム PP-09 オプティマスプライム,タカラトミー(TAKARA TOMY),"￥7,920",22件のカスタマーレビュー,星5つ中の4.1,"ホビー - 65,436位 (","['640 g', '640 g', '-', 'B077XQHFSY', '2018/5/26', '2017/12/7', 'ホビー - 65,436位 (', ')']"
B0767F3C5K,ダイアクロン,B2Five アシッドレインシリーズ K6 ジャングル ストロングホールド ST2k セット ノンスケール PVC製 塗装済み 可動フィギュア,アート・ストーム(ART STORM),"￥14,887",1 件のカスタマーレビュー,星5つ中の5,"ホビー - 244,039位 (","['10.2 x 14 x 15.2 cm ; 186 g', '399 g', 'BW1_03', 'B0767F3C5K', '2018/4/29', '2017/10/14', 'ホビー - 244,039位 (', ')']"
